Scheme,Throughput_Mbps
MADRL,269.52
MADRL,281.64
MADRL,247.32
MADRL,249.84
MADRL,319.2
MADRL,256.56
MADRL,263.4
MADRL,256.8
MADRL,224.52
MADRL,243.96
MADRL,265.92
MADRL,273.84
MADRL,275.16
MADRL,255.36
MADRL,276.96
MADRL,254.28
MADRL,263.4
MADRL,307.08
MADRL,261.0
MADRL,294.48
MADRL,262.92
MADRL,277.44
MADRL,242.28
MADRL,284.76
MADRL,240.84
MADRL,255.12
MADRL,312.24
MADRL,289.08
MADRL,268.56
MADRL,292.2
MADRL,259.32
MADRL,242.16
MADRL,274.44
MADRL,277.08
MADRL,239.28
MADRL,268.8
MADRL,285.48
MADRL,272.52
MADRL,234.12
MADRL,264.72
MADRL,238.8
MADRL,292.68
MADRL,278.88
MADRL,235.8
MADRL,236.4
MADRL,267.72
MADRL,291.36
MADRL,265.44
MADRL,225.0
MADRL,306.0
MADRL,208.44
MADRL,243.24
MADRL,242.88
MADRL,258.6
MADRL,246.96
MADRL,254.04
MADRL,220.08
MADRL,189.24
MADRL,265.32
MADRL,237.0
MADRL,265.44
MADRL,254.64
MADRL,256.8
MADRL,247.56
MADRL,219.96
MADRL,281.64
MADRL,242.4
MADRL,213.48
MADRL,252.72
MADRL,254.28
MADRL,250.32
MADRL,237.84
MADRL,248.04
MADRL,249.96
MADRL,233.76
MADRL,251.04
MADRL,266.28
MADRL,197.88
MADRL,228.48
MADRL,230.64
MADRL,269.16
MADRL,274.56
MADRL,244.68
MADRL,246.36
MADRL,234.6
MADRL,236.64
MADRL,255.48
MADRL,268.92
MADRL,241.32
MADRL,205.68
MADRL,246.6
MADRL,248.64
MADRL,256.8
MADRL,225.12
MADRL,246.72
MADRL,241.44
MADRL,201.12
MADRL,253.56
MADRL,270.84
MADRL,194.88
MADRL,277.08
MADRL,170.52
MADRL,224.52
MADRL,259.44
MADRL,202.44
MADRL,265.8
MADRL,221.88
MADRL,265.8
MADRL,257.88
MADRL,253.08
MADRL,214.32
MADRL,223.2
MADRL,227.28
MADRL,219.6
MADRL,242.76
MADRL,254.28
MADRL,246.0
MADRL,251.4
MADRL,242.28
MADRL,269.76
MADRL,205.44
MADRL,229.32
MADRL,240.36
MADRL,236.64
MADRL,237.24
MADRL,231.96
MADRL,271.68
MADRL,266.76
MADRL,235.8
MADRL,257.88
MADRL,259.44
MADRL,244.44
MADRL,197.88
MADRL,225.72
MADRL,218.64
MADRL,244.08
MADRL,243.72
MADRL,229.92
MADRL,269.52
MADRL,253.56
MADRL,247.2
MADRL,254.16
MADRL,225.84
MADRL,250.68
MADRL,250.92
MADRL,240.96
MADRL,242.52
MADRL,256.32
MADRL,264.48
MADRL,241.08
MADRL,209.16
MADRL,235.44
MADRL,217.32
MADRL,218.88
MADRL,194.28
MADRL,246.12
MADRL,245.52
MADRL,207.84
MADRL,196.8
MADRL,216.72
MADRL,188.04
MADRL,232.08
MADRL,231.84
MADRL,224.16
MADRL,197.04
MADRL,203.04
MADRL,195.96
MADRL,231.48
MADRL,232.68
MADRL,207.6
MADRL,209.52
MADRL,241.8
MADRL,220.56
MADRL,178.2
MADRL,198.36
MADRL,230.16
MADRL,186.96
MADRL,233.76
MADRL,229.2
MADRL,255.6
MADRL,209.88
MADRL,208.56
MADRL,237.0
MADRL,234.0
MADRL,226.32
MADRL,258.0
MADRL,227.76
MADRL,246.24
MADRL,223.2
MADRL,246.0
MADRL,217.32
MADRL,223.56
MADRL,203.16
MADRL,226.92
MADRL,234.0
MADRL,240.48
MADRL,245.16
MADRL,251.4
MADRL,192.48
MADRL,232.2
MADRL,216.12
MADRL,196.8
MADRL,231.84
MADRL,218.52
MADRL,214.92
MADRL,208.08
MADRL,195.0
MADRL,230.28
MADRL,237.0
MADRL,217.56
MADRL,239.4
MADRL,176.88
MADRL,193.56
MADRL,206.28
MADRL,212.4
MADRL,252.24
MADRL,233.88
MADRL,181.92
MADRL,217.68
MADRL,212.04
MADRL,206.16
MADRL,219.48
MADRL,221.88
MADRL,225.12
MADRL,229.92
MADRL,216.24
MADRL,216.24
MADRL,219.24
MADRL,180.6
MADRL,222.48
MADRL,197.88
MADRL,215.88
MADRL,229.32
MADRL,231.96
MADRL,225.48
MADRL,180.0
MADRL,218.4
MADRL,221.4
MADRL,222.36
MADRL,224.4
MADRL,217.2
MADRL,228.36
MADRL,198.48
MADRL,212.88
MADRL,196.68
MADRL,218.64
MADRL,234.84
MADRL,189.0
MADRL,199.68
MADRL,208.92
MADRL,222.48
MADRL,263.28
MADRL,263.16
MADRL,261.72
MADRL,242.28
MADRL,254.4
MADRL,271.32
MADRL,241.68
MADRL,258.96
MADRL,246.0
MADRL,228.84
MADRL,230.76
MADRL,231.48
MADRL,250.32
MADRL,248.88
MADRL,288.72
MADRL,241.32
MADRL,264.96
MADRL,254.64
MADRL,258.48
MADRL,245.64
MADRL,256.08
MADRL,236.88
MADRL,226.2
MADRL,248.16
MADRL,239.76
MADRL,281.64
MADRL,261.6
MADRL,249.12
MADRL,253.32
MADRL,266.16
MADRL,263.28
MADRL,256.68
MADRL,286.32
MADRL,277.32
MADRL,216.84
MADRL,237.12
MADRL,233.04
MADRL,224.64
MADRL,215.28
MADRL,255.36
MADRL,263.16
MADRL,265.2
MADRL,258.48
MADRL,249.36
MADRL,261.12
MADRL,280.8
MADRL,258.84
MADRL,273.0
MADRL,247.08
MADRL,223.8
MADRL,293.04
MADRL,236.4
MADRL,227.4
MADRL,253.2
MADRL,276.6
MADRL,264.48
MADRL,270.0
MADRL,257.88
MADRL,249.96
MADRL,264.6
MADRL,232.08
MADRL,248.88
MADRL,250.92
MADRL,280.56
MADRL,260.28
MADRL,286.2
MADRL,188.88
MADRL,280.44
MADRL,296.4
MADRL,244.08
MADRL,236.64
MADRL,226.2
MADRL,255.96
MADRL,239.4
MADRL,229.32
MADRL,243.72
MADRL,258.48
MADRL,265.32
MADRL,286.8
MADRL,219.12
MADRL,244.2
MADRL,263.88
MADRL,244.44
MADRL,257.88
MADRL,243.0
MADRL,225.72
MADRL,240.48
MADRL,232.68
MADRL,238.2
MADRL,207.6
MADRL,263.88
MADRL,225.24
MADRL,241.44
MADRL,266.52
MADRL,253.8
MADRL,253.32
MADRL,227.04
MADRL,248.64
MADRL,227.64
MADRL,203.76
MADRL,243.36
MADRL,237.48
MADRL,265.92
MADRL,281.64
MADRL,264.6
MADRL,261.72
MADRL,238.44
MADRL,235.2
MADRL,249.36
MADRL,235.8
MADRL,272.64
MADRL,246.84
MADRL,207.72
MADRL,215.64
MADRL,228.0
MADRL,222.0
MADRL,257.4
MADRL,249.36
MADRL,250.2
MADRL,249.48
MADRL,257.16
MADRL,249.96
MADRL,212.52
MADRL,263.88
MADRL,212.16
MADRL,265.32
MADRL,232.68
MADRL,212.88
MADRL,224.04
MADRL,252.36
MADRL,247.2
MADRL,268.44
MADRL,238.2
MADRL,207.96
MADRL,257.64
MADRL,221.64
MADRL,266.28
MADRL,262.08
MADRL,220.32
MADRL,218.52
MADRL,234.72
MADRL,278.4
MADRL,278.16
MADRL,252.6
MADRL,240.24
MADRL,248.76
MADRL,211.08
MADRL,246.6
MADRL,215.52
MADRL,247.92
MADRL,246.24
MADRL,256.08
MADRL,249.24
MADRL,260.88
MADRL,271.68
MADRL,240.0
MADRL,228.84
MADRL,223.2
MADRL,263.28
MADRL,246.36
MADRL,257.52
MADRL,266.28
MADRL,230.52
MADRL,237.84
MADRL,228.12
MADRL,245.64
MADRL,265.92
MADRL,244.08
MADRL,272.88
MADRL,274.8
MADRL,265.44
MADRL,265.56
MADRL,245.04
MADRL,265.56
MADRL,222.72
MADRL,195.72
MADRL,252.0
MADRL,200.64
MADRL,244.2
MADRL,247.08
MADRL,235.08
MADRL,229.92
MADRL,222.12
MADRL,284.88
MADRL,254.52
MADRL,235.56
MADRL,209.28
MADRL,241.44
MADRL,228.96
MADRL,234.84
MADRL,248.52
MADRL,218.4
MADRL,232.08
MADRL,229.2
MADRL,262.2
MADRL,238.32
MADRL,241.32
MADRL,215.16
MADRL,261.72
GRLR,218.28
GRLR,288.0
GRLR,257.88
GRLR,287.04
GRLR,296.88
GRLR,252.84
GRLR,302.16
GRLR,301.92
GRLR,292.56
GRLR,292.68
GRLR,308.52
GRLR,309.72
GRLR,291.84
GRLR,256.2
GRLR,276.36
GRLR,271.44
GRLR,278.04
GRLR,314.76
GRLR,251.16
GRLR,288.84
GRLR,275.52
GRLR,302.88
GRLR,271.08
GRLR,262.2
GRLR,319.68
GRLR,302.4
GRLR,272.64
GRLR,318.24
GRLR,284.64
GRLR,272.28
GRLR,266.64
GRLR,308.76
GRLR,259.44
GRLR,296.16
GRLR,300.6
GRLR,277.44
GRLR,276.96
GRLR,300.36
GRLR,288.72
GRLR,304.2
GRLR,268.92
GRLR,268.68
GRLR,284.88
GRLR,300.96
GRLR,291.12
GRLR,241.68
GRLR,263.76
GRLR,286.32
GRLR,242.52
GRLR,296.64
GRLR,305.76
GRLR,283.8
GRLR,245.16
GRLR,309.0
GRLR,268.8
GRLR,270.96
GRLR,269.04
GRLR,300.48
GRLR,275.04
GRLR,269.04
GRLR,278.76
GRLR,302.88
GRLR,303.72
GRLR,287.64
GRLR,296.64
GRLR,298.44
GRLR,314.16
GRLR,281.76
GRLR,277.32
GRLR,328.68
GRLR,284.52
GRLR,297.48
GRLR,290.52
GRLR,307.32
GRLR,300.36
GRLR,276.0
GRLR,259.92
GRLR,272.16
GRLR,316.68
GRLR,300.36
GRLR,284.52
GRLR,300.48
GRLR,263.4
GRLR,290.64
GRLR,256.44
GRLR,293.16
GRLR,282.12
GRLR,283.56
GRLR,280.68
GRLR,298.08
GRLR,254.64
GRLR,269.64
GRLR,294.84
GRLR,278.76
GRLR,299.76
GRLR,293.04
GRLR,310.44
GRLR,285.72
GRLR,303.6
GRLR,263.16
GRLR,247.2
GRLR,270.84
GRLR,248.16
GRLR,272.88
GRLR,290.64
GRLR,285.36
GRLR,293.52
GRLR,224.4
GRLR,250.8
GRLR,280.8
GRLR,257.52
GRLR,270.6
GRLR,271.08
GRLR,275.64
GRLR,246.0
GRLR,262.68
GRLR,267.96
GRLR,274.08
GRLR,272.64
GRLR,267.6
GRLR,278.52
GRLR,280.92
GRLR,255.24
GRLR,281.04
GRLR,258.12
GRLR,232.68
GRLR,253.44
GRLR,259.56
GRLR,252.12
GRLR,303.96
GRLR,257.52
GRLR,279.72
GRLR,269.52
GRLR,258.48
GRLR,251.04
GRLR,294.0
GRLR,284.16
GRLR,272.88
GRLR,270.6
GRLR,268.68
GRLR,263.28
GRLR,236.64
GRLR,276.84
GRLR,273.96
GRLR,296.88
GRLR,236.88
GRLR,246.24
GRLR,275.28
GRLR,250.44
GRLR,265.8
GRLR,282.72
GRLR,263.16
GRLR,282.6
GRLR,265.56
GRLR,270.72
GRLR,258.48
GRLR,293.16
GRLR,281.52
GRLR,254.88
GRLR,246.96
GRLR,284.16
GRLR,246.48
GRLR,241.08
GRLR,246.0
GRLR,283.2
GRLR,272.4
GRLR,268.44
GRLR,305.76
GRLR,292.8
GRLR,272.76
GRLR,260.04
GRLR,276.72
GRLR,293.28
GRLR,277.56
GRLR,264.12
GRLR,266.4
GRLR,262.44
GRLR,271.08
GRLR,253.32
GRLR,257.52
GRLR,263.52
GRLR,263.28
GRLR,253.92
GRLR,273.84
GRLR,244.92
GRLR,235.44
GRLR,267.48
GRLR,288.72
GRLR,282.72
GRLR,292.56
GRLR,233.28
GRLR,268.2
GRLR,248.76
GRLR,281.52
GRLR,247.2
GRLR,269.04
GRLR,256.32
GRLR,277.92
GRLR,282.24
GRLR,257.16
GRLR,256.44
GRLR,254.04
GRLR,275.76
GRLR,306.24
GRLR,289.08
GRLR,265.56
GRLR,280.44
GRLR,275.64
GRLR,262.56
GRLR,286.56
GRLR,253.92
GRLR,282.24
GRLR,307.32
GRLR,291.96
GRLR,262.08
GRLR,296.64
GRLR,319.68
GRLR,267.48
GRLR,260.28
GRLR,265.32
GRLR,324.0
GRLR,285.48
GRLR,262.2
GRLR,269.28
GRLR,283.68
GRLR,294.6
GRLR,252.12
GRLR,265.44
GRLR,309.0
GRLR,305.04
GRLR,285.48
GRLR,273.12
GRLR,268.8
GRLR,246.36
GRLR,273.84
GRLR,281.4
GRLR,291.36
GRLR,280.68
GRLR,287.52
GRLR,252.12
GRLR,279.36
GRLR,283.2
GRLR,326.28
GRLR,326.64
GRLR,264.36
GRLR,271.8
GRLR,232.92
GRLR,306.12
GRLR,289.56
GRLR,298.68
GRLR,298.92
GRLR,265.92
GRLR,290.76
GRLR,278.76
GRLR,323.04
GRLR,269.28
GRLR,282.6
GRLR,285.72
GRLR,293.16
GRLR,287.52
GRLR,241.8
GRLR,295.68
GRLR,281.52
GRLR,303.72
GRLR,287.64
GRLR,263.52
GRLR,282.48
GRLR,304.8
GRLR,281.76
GRLR,276.84
GRLR,309.0
GRLR,250.2
GRLR,287.16
GRLR,288.48
GRLR,275.28
GRLR,289.8
GRLR,272.88
GRLR,305.64
GRLR,284.04
GRLR,240.72
GRLR,267.0
GRLR,294.96
GRLR,293.52
GRLR,277.32
GRLR,278.16
GRLR,273.72
GRLR,275.16
GRLR,251.28
GRLR,260.28
GRLR,288.36
GRLR,259.92
GRLR,280.32
GRLR,304.68
GRLR,284.64
GRLR,303.6
GRLR,283.56
GRLR,272.52
GRLR,273.12
GRLR,263.76
GRLR,267.48
GRLR,282.36
GRLR,280.92
GRLR,271.92
GRLR,278.4
GRLR,311.88
GRLR,294.12
GRLR,287.4
GRLR,318.0
GRLR,258.24
GRLR,292.68
GRLR,297.24
GRLR,272.88
GRLR,274.44
GRLR,279.12
GRLR,281.64
GRLR,259.08
GRLR,274.32
GRLR,310.44
GRLR,296.28
GRLR,311.4
GRLR,265.2
GRLR,279.48
GRLR,241.44
GRLR,280.8
GRLR,266.16
GRLR,255.12
GRLR,278.88
GRLR,253.2
GRLR,289.32
GRLR,278.76
GRLR,281.16
GRLR,242.76
GRLR,301.32
GRLR,269.28
GRLR,267.24
GRLR,266.52
GRLR,291.48
GRLR,251.64
GRLR,273.24
GRLR,305.64
GRLR,278.28
GRLR,262.44
GRLR,268.92
GRLR,246.48
GRLR,282.0
GRLR,317.28
GRLR,280.44
GRLR,267.36
GRLR,264.36
GRLR,255.6
GRLR,289.92
GRLR,259.44
GRLR,315.12
GRLR,282.36
GRLR,257.88
GRLR,265.56
GRLR,295.8
GRLR,285.12
GRLR,314.52
GRLR,285.84
GRLR,298.68
GRLR,303.96
GRLR,260.28
GRLR,271.68
GRLR,282.72
GRLR,291.84
GRLR,247.68
GRLR,269.4
GRLR,286.8
GRLR,255.12
GRLR,304.32
GRLR,236.76
GRLR,254.64
GRLR,273.6
GRLR,301.68
GRLR,254.64
GRLR,285.72
GRLR,265.44
GRLR,279.36
GRLR,273.0
GRLR,267.36
GRLR,245.28
GRLR,311.64
GRLR,305.4
GRLR,287.52
GRLR,277.2
GRLR,315.6
GRLR,228.96
GRLR,262.92
GRLR,326.04
GRLR,269.52
GRLR,269.16
GRLR,283.44
GRLR,281.04
GRLR,260.76
GRLR,301.68
GRLR,270.48
GRLR,256.44
GRLR,291.36
GRLR,261.0
GRLR,252.6
GRLR,296.76
GRLR,268.68
GRLR,243.36
GRLR,277.2
GRLR,271.2
GRLR,288.72
GRLR,271.8
GRLR,271.68
GRLR,240.6
GRLR,268.2
GRLR,272.76
GRLR,268.92
GRLR,307.56
GRLR,281.88
GRLR,226.8
GRLR,290.28
GRLR,283.56
GRLR,283.92
GRLR,272.28
GRLR,274.8
GRLR,271.2
GRLR,261.24
GRLR,288.36
GRLR,238.32
GRLR,276.36
GRLR,280.68
GRLR,282.12
GRLR,285.12
GRLR,236.4
GRLR,279.12
GRLR,268.92
GRLR,274.32
GRLR,289.2
GRLR,281.4
GRLR,240.24
GRLR,274.08
GRLR,275.4
GRLR,303.84
GRLR,269.88
GRLR,282.12
GRLR,245.52
GRLR,244.68
GRLR,270.6
GRLR,310.8
GRLR,262.32
GRLR,298.92
GRLR,298.8
GRLR,264.72
GRLR,278.76
GRLR,271.56
GRLR,303.24
GRLR,301.68
GRLR,281.64
GRLR,297.48
GRLR,277.44
GRLR,279.36
GRLR,295.56
GRLR,245.88
GRLR,273.36
GRLR,293.4
GRLR,280.8
GRLR,261.96
GRLR,272.16
GRLR,281.76
GRLR,277.56
GRLR,260.64
GRLR,259.32
GRLR,284.88
GRLR,282.0
GRLR,283.32
GRLR,268.92
GRLR,310.32
GRLR,228.24
GRLR,264.72
GRLR,307.8
GRLR,274.32
GRLR,279.84
GRLR,295.92
GRLR,243.24
GRLR,275.16
GRLR,274.8
GRLR,275.64
GRLR,272.64
GRLR,259.44
GRLR,279.6
GRLR,297.12
GRLR,272.28
GRLR,288.12
GRLR,280.44
GRLR,266.88
GRLR,254.16
GRLR,280.8
GRLR,318.36
GRLR,279.96
GRLR,269.52
GRLR,298.56
GRLR,266.04
GRLR,283.56
GRLR,294.84
GRLR,271.68
GRLR,303.48
GRLR,302.04
GRLR,321.96
GRLR,302.88
GRLR,268.68
GRLR,264.0
GRLR,264.6
GRLR,311.16
GRLR,285.96
GRLR,304.2
GRLR,252.12
GRLR,258.36
GRLR,279.0
GRLR,269.76
GRLR,285.12
GRLR,290.04
GRLR,293.52
GRLR,283.68
GRLR,251.04
GRLR,284.16
GRLR,295.2
GRLR,267.0
GRLR,280.2
GRLR,302.28
GRLR,283.68
GRLR,309.0
GRLR,275.76
GRLR,277.56
GRLR,309.72
GRLR,246.36
GRLR,266.4
GRLR,292.32
GRLR,308.16
GRLR,292.56
GRLR,302.64
GRLR,253.8
GRLR,296.04
GRLR,310.08
GRLR,282.6
GRLR,280.08
GRLR,288.36
GRLR,310.68
GRLR,282.36
GRLR,283.2
GRLR,243.24
GRLR,330.0
GRLR,266.16
GRLR,260.4
GRLR,290.4
GRLR,296.64
GRLR,311.16
GRLR,272.4
GRLR,326.04
GRLR,292.08
GRLR,321.6
GRLR,292.44
GRLR,294.0
GRLR,264.12
GRLR,289.56
GRLR,283.08
GRLR,281.28
GRLR,339.84
GRLR,304.56
GRLR,296.52
GRLR,279.72
GRLR,291.24
GRLR,263.88
GRLR,300.24
GRLR,261.12
GRLR,292.8
GRLR,317.52
GRLR,308.76
GRLR,299.04
GRLR,300.72
GRLR,285.72
GRLR,292.32
GRLR,312.6
GRLR,276.0
GRLR,302.16
GRLR,270.0
GRLR,243.6
GRLR,289.68
GRLR,314.88
GRLR,276.84
GRLR,295.92
GRLR,274.2
GRLR,271.56
GRLR,295.32
GRLR,267.96
GRLR,327.0
GRLR,277.32
GRLR,289.92
GRLR,274.56
GRLR,281.04
GRLR,292.32
GRLR,296.52
GRLR,289.8
GRLR,300.36
GRLR,270.0
GRLR,248.16
GRLR,282.72
GRLR,257.28
GRLR,287.4
GRLR,285.84
GRLR,300.48
GRLR,277.92
GRLR,318.72
GRLR,287.52
GRLR,272.04
GRLR,251.52
GRLR,291.96
GRLR,285.0
GRLR,261.72
GRLR,270.72
GRLR,275.16
GRLR,272.64
GRLR,271.2
GRLR,309.12
GRLR,294.96
GRLR,300.48
GRLR,339.48
GRLR,265.2
GRLR,230.28
GRLR,270.12
GRLR,291.48
GRLR,296.52
GRLR,288.12
GRLR,318.48
GRLR,301.92
GRLR,279.24
GRLR,292.92
GRLR,302.88
GRLR,280.08
GRLR,272.52
GRLR,294.24
GRLR,262.92
GRLR,287.04
GRLR,289.08
GRLR,271.68
GRLR,276.24
GRLR,279.0
GRLR,299.28
GRLR,291.12
GRLR,292.56
GRLR,278.52
GRLR,332.88
GRLR,275.64
GRLR,296.88
GRLR,281.76
GRLR,277.92
GRLR,313.92
GRLR,263.28
GRLR,252.6
GRLR,252.36
GRLR,273.84
GRLR,304.08
GRLR,298.8
GRLR,280.08
GRLR,286.92
GRLR,282.72
GRLR,287.76
GRLR,286.08
GRLR,303.72
GRLR,278.04
GRLR,285.0
GRLR,273.6
GRLR,297.84
GRLR,280.08
GRLR,299.76
GRLR,293.76
GRLR,292.56
GRLR,282.96
GRLR,313.68
GRLR,254.16
GRLR,305.16
GRLR,306.6
GRLR,276.24
GRLR,307.68
GRLR,292.8
GRLR,280.32
GRLR,242.88
GRLR,300.12
GRLR,285.6
GRLR,312.0
GRLR,265.92
GRLR,283.2
GRLR,279.12
GRLR,270.96
GRLR,290.64
GRLR,269.52
GRLR,296.16
GRLR,274.08
GRLR,279.36
GRLR,284.64
GRLR,304.44
GRLR,277.44
GRLR,296.88
GRLR,297.24
GRLR,281.88
GRLR,256.08
GRLR,273.72
GRLR,281.16
GRLR,270.24
GRLR,271.08
GRLR,233.52
GRLR,260.88
GRLR,267.48
GRLR,279.0
GRLR,275.4
GRLR,296.52
GRLR,319.32
GRLR,306.12
GRLR,294.36
GRLR,262.68
GRLR,245.28
GRLR,291.48
GRLR,294.84
GRLR,276.24
GRLR,307.44
GRLR,270.48
GRLR,266.28
GRLR,249.0
GRLR,243.6
GRLR,306.48
GRLR,247.44
GRLR,289.44
GRLR,289.44
GRLR,274.92
GRLR,260.04
GRLR,285.12
GRLR,316.08
GRLR,288.6
GRLR,261.6
GRLR,249.24
GRLR,275.52
GRLR,291.6
GRLR,284.88
GRLR,263.28
GRLR,270.0
GRLR,284.04
GRLR,288.48
GRLR,249.12
GRLR,249.84
GRLR,276.96
GRLR,253.68
GRLR,269.28
GRLR,283.92
GRLR,265.56
GRLR,275.04
GRLR,264.48
GRLR,309.84
GRLR,273.24
GRLR,302.04
GRLR,278.64
GRLR,284.28
GRLR,286.08
GRLR,276.24
GRLR,250.08
GRLR,268.92
GRLR,282.96
GRLR,243.24
GRLR,260.76
GRLR,274.68
GRLR,272.76
GRLR,270.36
GRLR,265.08
GRLR,258.72
GRLR,273.12
GRLR,296.76
GRLR,267.12
GRLR,303.36
GRLR,284.4
GRLR,255.6
GRLR,248.4
GRLR,245.64
GRLR,309.96
GRLR,284.28
GRLR,266.64
GRLR,282.36
GRLR,261.96
GRLR,305.64
GRLR,268.68
GRLR,281.4
GRLR,274.68
GRLR,287.4
GRLR,299.4
GRLR,256.8
GRLR,277.32
GRLR,273.0
GRLR,251.64
GRLR,268.56
GRLR,263.16
GRLR,296.76
GRLR,228.96
GRLR,292.92
GRLR,265.2
GRLR,260.76
GRLR,234.72
GRLR,268.32
GRLR,254.64
GRLR,283.08
GRLR,272.64
GRLR,310.68
GRLR,302.76
GRLR,291.48
GRLR,302.4
GRLR,270.72
GRLR,299.64
GRLR,256.44
GRLR,289.44
GRLR,294.6
GRLR,271.8
GRLR,303.96
GRLR,291.6
GRLR,282.36
GRLR,300.96
GRLR,274.08
GRLR,313.44
GRLR,276.48
GRLR,288.84
GRLR,312.0
GRLR,298.8
GRLR,278.88
GRLR,298.32
GRLR,290.28
GRLR,316.32
GRLR,304.44
GRLR,279.96
GRLR,261.12
GRLR,285.48
GRLR,300.0
GRLR,292.68
GRLR,254.04
GRLR,308.28
GRLR,290.64
GRLR,281.52
GRLR,288.84
GRLR,301.32
GRLR,304.32
GRLR,286.92
GRLR,316.2
GRLR,312.6
GRLR,263.76
GRLR,290.28
GRLR,290.88
GRLR,299.28
GRLR,289.2
GRLR,330.96
GRLR,288.24
GRLR,274.68
GRLR,286.32
GRLR,267.24
GRLR,295.92
GRLR,218.4
GRLR,326.64
GRLR,273.48
GRLR,268.32
GRLR,270.72
GRLR,270.72
GRLR,316.56
GRLR,293.88
GRLR,299.16
GRLR,300.84
GRLR,299.64
GRLR,315.24
GRLR,312.48
GRLR,281.64
GRLR,236.28
GRLR,277.08
GRLR,310.2
GRLR,265.92
GRLR,255.36
GRLR,293.16
GRLR,291.48
GRLR,279.48
GRLR,303.6
GRLR,281.28
GRLR,256.44
GRLR,302.76
GRLR,284.4
GRLR,268.92
GRLR,286.92
GRLR,279.96
GRLR,313.68
GRLR,284.04
GRLR,305.76
GRLR,281.28
GRLR,260.52
GRLR,322.2
GRLR,311.88
GRLR,260.04
GRLR,295.56
GRLR,317.04
GRLR,238.8
GRLR,254.88
GRLR,339.0
GRLR,305.52
GRLR,314.16
GRLR,293.88
GRLR,238.56
GRLR,271.08
GRLR,243.48
GRLR,258.72
GRLR,241.44
GRLR,250.2
GRLR,240.24
GRLR,254.28
GRLR,225.96
GRLR,259.44
GRLR,251.76
GRLR,237.36
GRLR,284.88
GRLR,250.8
GRLR,240.24
GRLR,225.12
GRLR,244.92
GRLR,213.24
GRLR,260.76
GRLR,226.32
GRLR,243.6
GRLR,249.96
GRLR,235.68
GRLR,253.44
GRLR,251.16
GRLR,253.68
GRLR,203.28
GRLR,252.6
GRLR,225.96
GRLR,231.12
GRLR,253.92
GRLR,225.12
GRLR,271.32
GRLR,260.4
GRLR,257.04
GRLR,242.4
GRLR,230.64
GRLR,226.68
GRLR,239.76
GRLR,244.68
GRLR,239.4
GRLR,240.84
GRLR,225.6
GRLR,234.36
GRLR,254.04
GRLR,265.56
GRLR,230.76
GRLR,210.12
GRLR,224.76
GRLR,228.72
GRLR,223.68
GRLR,248.76
GRLR,244.2
GRLR,258.36
GRLR,264.0
GRLR,251.76
GRLR,226.56
GRLR,256.68
GRLR,235.56
GRLR,233.76
GRLR,248.16
GRLR,208.92
GRLR,238.8
GRLR,251.16
GRLR,247.92
GRLR,256.08
GRLR,235.56
GRLR,229.44
GRLR,246.48
GRLR,253.56
GRLR,240.48
GRLR,244.92
GRLR,253.68
GRLR,241.8
GRLR,214.44
GRLR,261.36
GRLR,230.4
GRLR,276.6
GRLR,248.76
GRLR,212.04
GRLR,231.96
GRLR,233.88
GRLR,254.76
GRLR,230.28
GRLR,261.72
GRLR,241.2
GRLR,263.64
GRLR,256.56
GRLR,241.92
GRLR,249.12
GRLR,229.92
GRLR,259.2
GRLR,229.44
GRLR,260.4
GRLR,205.92
GRLR,214.56
GRLR,247.56
GRLR,240.24
GRLR,252.0
GRLR,233.88
STSD,139.8
STSD,186.48
STSD,229.68
STSD,175.2
STSD,225.0
STSD,198.72
STSD,217.2
STSD,211.44
STSD,223.8
STSD,219.0
STSD,228.6
STSD,188.88
STSD,199.68
STSD,164.88
STSD,194.28
STSD,200.28
STSD,207.36
STSD,204.12
STSD,192.48
STSD,212.52
STSD,191.04
STSD,218.28
STSD,180.96
STSD,194.16
STSD,198.0
STSD,171.6
STSD,198.48
STSD,203.04
STSD,214.8
STSD,157.08
STSD,211.32
STSD,187.08
STSD,225.48
STSD,187.92
STSD,222.72
STSD,219.12
STSD,240.36
STSD,224.64
STSD,199.92
STSD,193.92
STSD,154.92
STSD,236.64
STSD,177.72
STSD,210.48
STSD,215.28
STSD,181.8
STSD,228.0
STSD,169.08
STSD,183.36
STSD,218.64
STSD,217.08
STSD,182.52
STSD,196.92
STSD,182.4
STSD,209.16
STSD,167.4
STSD,241.32
STSD,214.68
STSD,156.12
STSD,165.0
STSD,217.2
STSD,199.56
STSD,222.36
STSD,219.96
STSD,194.88
STSD,168.48
STSD,226.08
STSD,219.84
STSD,145.32
STSD,194.88
STSD,207.6
STSD,193.56
STSD,199.68
STSD,204.36
STSD,208.44
STSD,177.6
STSD,217.32
STSD,217.2
STSD,210.84
STSD,146.88
STSD,204.72
STSD,215.28
STSD,251.88
STSD,185.88
STSD,189.24
STSD,188.28
STSD,223.32
STSD,219.24
STSD,219.0
STSD,194.16
STSD,192.96
STSD,227.52
STSD,216.0
STSD,184.08
STSD,171.84
STSD,201.72
STSD,207.72
STSD,189.24
STSD,188.64
STSD,229.56
STSD,143.4
STSD,224.16
STSD,190.56
STSD,216.0
STSD,184.92
STSD,231.72
STSD,239.28
STSD,210.12
STSD,256.68
STSD,229.44
STSD,226.2
STSD,201.36
STSD,223.56
STSD,208.32
STSD,226.32
STSD,185.28
