Scheme,Throughput_Mbps
MADRL,269.28
MADRL,223.68
MADRL,215.76
MADRL,261.24
MADRL,214.44
MADRL,256.56
MADRL,239.04
MADRL,243.48
MADRL,222.48
MADRL,207.6
MADRL,208.08
MADRL,195.84
MADRL,245.76
MADRL,196.08
MADRL,222.24
MADRL,232.44
MADRL,258.24
MADRL,239.4
MADRL,273.72
MADRL,258.84
MADRL,231.12
MADRL,224.4
MADRL,228.0
MADRL,235.68
MADRL,256.08
MADRL,264.36
MADRL,218.4
MADRL,253.08
MADRL,222.96
MADRL,232.44
MADRL,202.44
MADRL,231.48
MADRL,261.12
MADRL,230.4
MADRL,232.08
MADRL,233.16
MADRL,248.64
MADRL,235.56
MADRL,197.04
MADRL,214.44
MADRL,206.76
MADRL,236.64
MADRL,263.04
MADRL,216.0
MADRL,216.36
MADRL,256.68
MADRL,227.52
MADRL,209.52
MADRL,245.16
MADRL,236.16
MADRL,205.68
MADRL,217.92
MADRL,222.72
MADRL,192.96
MADRL,222.36
MADRL,205.92
MADRL,237.12
MADRL,220.56
MADRL,210.48
MADRL,218.76
MADRL,214.08
MADRL,230.04
MADRL,227.28
MADRL,231.24
MADRL,255.96
MADRL,238.68
MADRL,240.12
MADRL,251.28
MADRL,231.48
MADRL,247.68
MADRL,241.92
MADRL,251.76
MADRL,177.84
MADRL,270.48
MADRL,275.88
MADRL,233.76
MADRL,228.96
MADRL,232.2
MADRL,259.56
MADRL,255.96
MADRL,222.24
MADRL,265.44
MADRL,222.72
MADRL,248.52
MADRL,228.84
MADRL,261.84
MADRL,258.0
MADRL,213.96
MADRL,228.84
MADRL,247.2
MADRL,247.44
MADRL,297.12
MADRL,209.28
MADRL,237.24
MADRL,263.52
MADRL,267.24
MADRL,232.56
MADRL,251.04
MADRL,235.08
MADRL,255.24
MADRL,214.56
MADRL,217.68
MADRL,245.88
MADRL,264.0
MADRL,235.2
MADRL,238.92
MADRL,200.52
MADRL,258.96
MADRL,234.48
MADRL,251.04
MADRL,262.2
MADRL,235.08
MADRL,260.28
MADRL,260.64
MADRL,228.96
MADRL,248.52
MADRL,247.92
MADRL,251.04
MADRL,254.76
MADRL,286.44
MADRL,212.52
MADRL,277.8
MADRL,225.12
MADRL,247.2
MADRL,281.28
MADRL,256.56
MADRL,248.28
MADRL,239.4
MADRL,244.68
MADRL,247.08
MADRL,260.88
MADRL,251.04
MADRL,217.08
MADRL,237.36
MADRL,222.12
MADRL,271.08
MADRL,250.68
MADRL,229.08
MADRL,232.56
MADRL,227.88
MADRL,278.64
MADRL,247.92
MADRL,225.72
MADRL,257.52
MADRL,255.6
MADRL,252.36
MADRL,236.64
MADRL,236.04
MADRL,226.56
MADRL,220.68
MADRL,259.08
MADRL,218.16
MADRL,231.84
MADRL,190.92
MADRL,221.16
MADRL,218.52
MADRL,231.12
MADRL,212.52
MADRL,186.12
MADRL,200.52
MADRL,210.12
MADRL,230.64
MADRL,250.68
MADRL,227.04
MADRL,190.44
MADRL,225.48
MADRL,225.0
MADRL,207.84
MADRL,245.52
MADRL,236.52
MADRL,224.64
MADRL,226.08
MADRL,238.56
MADRL,219.72
MADRL,217.2
MADRL,210.48
MADRL,214.32
MADRL,219.24
MADRL,207.6
MADRL,229.2
MADRL,226.68
MADRL,238.8
MADRL,218.16
MADRL,230.52
MADRL,272.76
MADRL,230.52
MADRL,227.4
MADRL,196.56
MADRL,250.08
MADRL,235.92
MADRL,231.36
MADRL,247.2
MADRL,248.28
MADRL,208.08
MADRL,230.04
MADRL,243.0
MADRL,229.8
MADRL,235.8
MADRL,242.28
MADRL,230.76
MADRL,213.12
MADRL,222.72
MADRL,247.8
MADRL,252.12
MADRL,234.24
MADRL,251.52
MADRL,236.16
MADRL,251.76
MADRL,217.2
MADRL,215.04
MADRL,225.72
MADRL,235.8
MADRL,204.96
MADRL,264.12
MADRL,205.44
MADRL,215.88
MADRL,247.44
MADRL,208.2
MADRL,247.68
MADRL,244.2
MADRL,229.8
MADRL,217.44
MADRL,260.88
MADRL,243.6
MADRL,201.36
MADRL,205.08
MADRL,222.12
MADRL,191.04
MADRL,215.16
MADRL,218.64
MADRL,224.52
MADRL,232.32
MADRL,255.72
MADRL,211.56
MADRL,246.6
MADRL,210.24
MADRL,255.96
MADRL,239.04
MADRL,238.08
MADRL,250.8
MADRL,220.68
MADRL,240.24
MADRL,238.32
MADRL,225.84
MADRL,234.36
MADRL,197.28
MADRL,237.96
MADRL,217.68
MADRL,225.96
MADRL,223.92
MADRL,240.24
MADRL,212.04
MADRL,205.56
MADRL,233.52
MADRL,274.92
MADRL,237.24
MADRL,220.56
MADRL,269.64
MADRL,276.0
MADRL,285.36
MADRL,282.0
MADRL,261.48
MADRL,207.36
MADRL,269.76
MADRL,259.08
MADRL,270.6
MADRL,263.16
MADRL,230.52
MADRL,283.8
MADRL,277.92
MADRL,232.44
MADRL,235.2
MADRL,224.04
MADRL,250.68
MADRL,272.4
MADRL,283.08
MADRL,248.04
MADRL,274.32
MADRL,210.6
MADRL,265.92
MADRL,249.96
MADRL,249.84
MADRL,241.56
MADRL,275.16
MADRL,260.64
MADRL,240.36
MADRL,220.08
MADRL,248.04
MADRL,249.24
MADRL,212.28
MADRL,296.16
MADRL,239.52
MADRL,232.44
MADRL,249.36
MADRL,294.96
MADRL,267.96
MADRL,278.4
MADRL,252.24
MADRL,225.72
MADRL,258.84
MADRL,278.28
MADRL,281.76
MADRL,221.04
MADRL,230.4
MADRL,277.08
MADRL,273.12
MADRL,249.84
MADRL,279.6
MADRL,274.44
MADRL,255.36
MADRL,274.32
MADRL,207.36
MADRL,235.56
MADRL,245.88
MADRL,214.8
MADRL,248.76
MADRL,257.64
MADRL,280.08
MADRL,206.04
MADRL,289.68
MADRL,251.28
MADRL,228.84
MADRL,246.24
MADRL,239.28
MADRL,270.36
MADRL,239.28
MADRL,250.92
MADRL,223.2
MADRL,273.96
MADRL,258.48
MADRL,297.48
MADRL,257.16
MADRL,265.2
MADRL,270.24
MADRL,249.96
MADRL,225.48
MADRL,222.36
MADRL,241.44
MADRL,234.36
MADRL,231.48
MADRL,264.6
MADRL,242.64
MADRL,285.72
MADRL,298.56
MADRL,270.72
MADRL,234.6
MADRL,300.12
MADRL,287.88
MADRL,239.16
MADRL,269.76
MADRL,271.32
MADRL,252.48
MADRL,227.28
MADRL,212.76
MADRL,241.44
MADRL,255.72
MADRL,246.84
MADRL,254.28
MADRL,263.4
MADRL,244.32
MADRL,243.24
MADRL,272.88
MADRL,294.6
MADRL,214.08
MADRL,264.24
MADRL,280.92
MADRL,264.36
MADRL,291.12
MADRL,260.52
MADRL,249.84
MADRL,243.0
MADRL,228.84
MADRL,273.6
MADRL,214.8
MADRL,251.16
MADRL,215.28
MADRL,243.12
MADRL,270.84
MADRL,256.32
MADRL,282.48
MADRL,270.48
MADRL,215.88
MADRL,234.24
MADRL,280.68
MADRL,235.92
MADRL,200.16
MADRL,244.56
MADRL,252.72
MADRL,264.48
MADRL,273.96
MADRL,246.96
MADRL,269.04
MADRL,257.4
MADRL,253.8
MADRL,261.36
MADRL,264.6
MADRL,270.84
MADRL,239.76
MADRL,270.84
MADRL,255.72
MADRL,266.52
MADRL,261.24
MADRL,245.52
MADRL,250.8
MADRL,258.12
MADRL,271.44
MADRL,221.4
MADRL,225.6
MADRL,238.44
MADRL,264.36
MADRL,254.4
MADRL,264.36
MADRL,227.64
MADRL,255.36
MADRL,253.08
MADRL,273.84
MADRL,258.48
MADRL,253.44
MADRL,288.36
MADRL,269.88
MADRL,226.92
MADRL,273.24
MADRL,244.92
MADRL,219.96
MADRL,233.76
MADRL,263.52
MADRL,243.48
MADRL,221.4
MADRL,247.44
MADRL,217.8
MADRL,302.16
MADRL,224.28
MADRL,296.4
MADRL,239.16
MADRL,224.04
MADRL,251.76
MADRL,271.44
MADRL,237.84
MADRL,266.4
MADRL,268.68
MADRL,256.2
MADRL,252.48
MADRL,207.96
MADRL,231.48
MADRL,260.28
MADRL,265.8
MADRL,262.68
MADRL,255.72
MADRL,223.2
MADRL,243.12
MADRL,260.88
MADRL,238.32
MADRL,227.16
GRLR,266.4
GRLR,252.96
GRLR,294.36
GRLR,248.4
GRLR,285.0
GRLR,297.36
GRLR,304.56
GRLR,248.76
GRLR,288.84
GRLR,283.2
GRLR,276.48
GRLR,272.76
GRLR,274.08
GRLR,262.08
GRLR,259.08
GRLR,265.08
GRLR,272.16
GRLR,246.0
GRLR,285.12
GRLR,297.84
GRLR,254.4
GRLR,276.84
GRLR,248.88
GRLR,282.48
GRLR,269.16
GRLR,275.88
GRLR,285.84
GRLR,301.56
GRLR,276.36
GRLR,271.8
GRLR,295.56
GRLR,295.8
GRLR,279.12
GRLR,271.56
GRLR,269.88
GRLR,257.88
GRLR,257.04
GRLR,260.88
GRLR,271.92
GRLR,275.76
GRLR,267.72
GRLR,282.48
GRLR,264.24
GRLR,286.08
GRLR,251.76
GRLR,268.32
GRLR,254.16
GRLR,261.6
GRLR,265.8
GRLR,282.6
GRLR,248.04
GRLR,220.8
GRLR,273.72
GRLR,244.44
GRLR,293.4
GRLR,286.2
GRLR,256.2
GRLR,285.96
GRLR,252.12
GRLR,291.24
GRLR,263.04
GRLR,277.08
GRLR,259.56
GRLR,278.16
GRLR,288.96
GRLR,275.04
GRLR,306.48
GRLR,255.24
GRLR,260.88
GRLR,295.68
GRLR,251.52
GRLR,275.16
GRLR,217.32
GRLR,250.2
GRLR,293.04
GRLR,261.96
GRLR,253.2
GRLR,243.48
GRLR,268.68
GRLR,251.52
GRLR,261.48
GRLR,271.8
GRLR,268.2
GRLR,305.76
GRLR,271.92
GRLR,250.08
GRLR,282.0
GRLR,266.52
GRLR,283.92
GRLR,280.92
GRLR,273.36
GRLR,281.88
GRLR,271.2
GRLR,258.0
GRLR,276.6
GRLR,297.96
GRLR,278.76
GRLR,257.52
GRLR,259.08
GRLR,230.16
GRLR,253.8
GRLR,271.56
GRLR,262.68
GRLR,260.4
GRLR,287.76
GRLR,273.36
GRLR,297.24
GRLR,280.2
GRLR,302.52
GRLR,270.36
GRLR,270.12
GRLR,288.24
GRLR,229.56
GRLR,293.28
GRLR,295.92
GRLR,253.56
GRLR,262.08
GRLR,322.44
GRLR,280.32
GRLR,249.24
GRLR,262.08
GRLR,275.64
GRLR,297.96
GRLR,267.12
GRLR,275.64
GRLR,281.4
GRLR,279.24
GRLR,285.24
GRLR,264.48
GRLR,272.88
GRLR,301.44
GRLR,260.52
GRLR,276.36
GRLR,279.96
GRLR,286.08
GRLR,286.92
GRLR,285.96
GRLR,268.68
GRLR,242.88
GRLR,284.28
GRLR,295.92
GRLR,263.28
GRLR,290.88
GRLR,287.28
GRLR,250.2
GRLR,271.32
GRLR,299.76
GRLR,308.16
GRLR,292.68
GRLR,285.48
GRLR,279.84
GRLR,281.76
GRLR,277.44
GRLR,276.24
GRLR,278.64
GRLR,254.4
GRLR,272.88
GRLR,271.92
GRLR,297.0
GRLR,249.0
GRLR,265.56
GRLR,278.88
GRLR,290.4
GRLR,243.96
GRLR,275.4
GRLR,273.36
GRLR,269.04
GRLR,293.88
GRLR,276.6
GRLR,274.08
GRLR,313.56
GRLR,298.92
GRLR,311.4
GRLR,262.32
GRLR,293.52
GRLR,258.6
GRLR,304.2
GRLR,273.48
GRLR,302.88
GRLR,278.16
GRLR,286.2
GRLR,283.08
GRLR,258.36
GRLR,293.76
GRLR,268.8
GRLR,264.96
GRLR,294.0
GRLR,281.16
GRLR,285.84
GRLR,275.88
GRLR,290.16
GRLR,249.84
GRLR,272.52
GRLR,298.56
GRLR,258.84
GRLR,257.76
GRLR,280.68
GRLR,273.72
GRLR,328.44
GRLR,281.88
GRLR,298.44
GRLR,286.8
GRLR,282.72
GRLR,281.04
GRLR,301.56
GRLR,290.76
GRLR,255.72
GRLR,251.76
GRLR,303.0
GRLR,294.6
GRLR,282.0
GRLR,282.48
GRLR,295.8
GRLR,283.68
GRLR,284.52
GRLR,258.6
GRLR,282.72
GRLR,274.44
GRLR,258.72
GRLR,284.76
GRLR,246.84
GRLR,290.04
GRLR,264.96
GRLR,252.24
GRLR,294.72
GRLR,280.92
GRLR,283.2
GRLR,306.6
GRLR,271.08
GRLR,263.04
GRLR,266.16
GRLR,261.84
GRLR,280.68
GRLR,270.48
GRLR,277.92
GRLR,289.08
GRLR,288.96
GRLR,287.04
GRLR,266.52
GRLR,281.4
GRLR,303.12
GRLR,279.72
GRLR,294.24
GRLR,299.64
GRLR,259.44
GRLR,295.8
GRLR,282.96
GRLR,284.52
GRLR,296.4
GRLR,285.6
GRLR,293.52
GRLR,285.84
GRLR,246.84
GRLR,282.24
GRLR,291.36
GRLR,253.08
GRLR,306.84
GRLR,263.16
GRLR,275.64
GRLR,270.96
GRLR,320.04
GRLR,274.08
GRLR,266.16
GRLR,277.44
GRLR,284.4
GRLR,307.08
GRLR,300.48
GRLR,310.44
GRLR,279.72
GRLR,288.24
GRLR,276.36
GRLR,252.72
GRLR,286.2
GRLR,293.64
GRLR,291.0
GRLR,305.04
GRLR,293.04
GRLR,273.72
GRLR,299.04
GRLR,258.72
GRLR,268.56
GRLR,289.8
GRLR,279.0
GRLR,262.56
GRLR,305.4
GRLR,301.32
GRLR,272.64
GRLR,291.84
GRLR,249.24
GRLR,306.96
GRLR,287.16
GRLR,287.64
GRLR,301.8
GRLR,282.36
GRLR,273.84
GRLR,314.88
GRLR,285.6
GRLR,295.32
GRLR,275.52
GRLR,290.4
GRLR,247.56
GRLR,293.16
GRLR,266.76
GRLR,293.04
GRLR,266.52
GRLR,278.04
GRLR,263.88
GRLR,287.4
GRLR,252.96
GRLR,294.0
GRLR,297.6
GRLR,286.44
GRLR,263.28
GRLR,262.32
GRLR,277.8
GRLR,306.0
GRLR,302.4
GRLR,287.64
GRLR,288.36
GRLR,293.64
GRLR,288.36
GRLR,276.84
GRLR,267.36
GRLR,255.12
GRLR,258.24
GRLR,289.32
GRLR,309.12
GRLR,280.8
GRLR,254.52
GRLR,278.28
GRLR,280.08
GRLR,277.56
GRLR,301.44
GRLR,265.92
GRLR,290.88
GRLR,289.08
GRLR,283.56
GRLR,284.28
GRLR,267.48
GRLR,275.88
GRLR,267.36
GRLR,300.0
GRLR,291.48
GRLR,301.44
GRLR,289.68
GRLR,313.92
GRLR,274.44
GRLR,293.52
GRLR,276.84
GRLR,232.92
GRLR,274.92
GRLR,293.28
GRLR,284.28
GRLR,268.68
GRLR,288.84
GRLR,293.52
GRLR,264.48
GRLR,271.44
GRLR,298.56
GRLR,279.24
GRLR,293.64
GRLR,258.48
GRLR,276.72
GRLR,274.68
GRLR,277.92
GRLR,252.96
GRLR,273.6
GRLR,300.0
GRLR,273.24
GRLR,260.28
GRLR,269.04
GRLR,285.12
GRLR,278.88
GRLR,252.48
GRLR,309.0
GRLR,299.4
GRLR,258.72
GRLR,274.08
GRLR,280.32
GRLR,249.84
GRLR,300.24
GRLR,308.28
GRLR,267.6
GRLR,290.16
GRLR,286.32
GRLR,267.12
GRLR,283.08
GRLR,257.16
GRLR,273.12
GRLR,283.08
GRLR,310.68
GRLR,292.08
GRLR,289.8
GRLR,306.0
GRLR,285.96
GRLR,236.04
GRLR,244.44
GRLR,295.56
GRLR,273.6
GRLR,264.72
GRLR,230.52
GRLR,300.96
GRLR,254.52
GRLR,282.72
GRLR,271.68
GRLR,302.64
GRLR,284.76
GRLR,285.6
GRLR,308.4
GRLR,258.96
GRLR,282.24
GRLR,287.16
GRLR,288.24
GRLR,274.56
GRLR,246.48
GRLR,291.6
GRLR,262.68
GRLR,285.96
GRLR,318.72
GRLR,271.08
GRLR,256.08
GRLR,274.68
GRLR,272.28
GRLR,281.28
GRLR,301.32
GRLR,300.24
GRLR,268.68
GRLR,306.24
GRLR,280.32
GRLR,284.76
GRLR,292.32
GRLR,261.12
GRLR,254.04
GRLR,278.52
GRLR,295.92
GRLR,277.68
GRLR,279.48
GRLR,284.64
GRLR,247.68
GRLR,276.72
GRLR,298.08
GRLR,249.6
GRLR,292.44
GRLR,293.04
GRLR,259.08
GRLR,298.8
GRLR,269.64
GRLR,276.24
GRLR,297.48
GRLR,316.08
GRLR,270.48
GRLR,254.4
GRLR,270.12
GRLR,241.08
GRLR,303.36
GRLR,257.76
GRLR,284.04
GRLR,300.24
GRLR,282.48
GRLR,285.72
GRLR,285.72
GRLR,270.48
GRLR,265.92
GRLR,280.8
GRLR,279.84
GRLR,297.6
GRLR,284.64
GRLR,284.16
GRLR,240.36
GRLR,320.76
GRLR,265.44
GRLR,268.2
GRLR,265.8
GRLR,290.52
GRLR,267.36
GRLR,283.68
GRLR,273.6
GRLR,288.36
GRLR,293.88
GRLR,312.24
GRLR,263.64
GRLR,265.68
GRLR,275.76
GRLR,281.4
GRLR,278.16
GRLR,259.8
GRLR,273.96
GRLR,279.24
GRLR,274.08
GRLR,291.24
GRLR,276.96
GRLR,275.52
GRLR,281.64
GRLR,290.88
GRLR,289.2
GRLR,269.28
GRLR,285.96
GRLR,285.12
GRLR,254.04
GRLR,260.52
GRLR,273.84
GRLR,266.4
GRLR,270.84
GRLR,248.76
GRLR,260.4
GRLR,211.44
GRLR,257.52
GRLR,274.92
GRLR,253.08
GRLR,244.56
GRLR,256.56
GRLR,266.28
GRLR,249.48
GRLR,230.64
GRLR,286.44
GRLR,269.4
GRLR,240.0
GRLR,250.68
GRLR,246.72
GRLR,282.48
GRLR,245.76
GRLR,259.44
GRLR,324.48
GRLR,288.24
GRLR,301.8
GRLR,281.04
GRLR,284.16
GRLR,269.4
GRLR,275.28
GRLR,262.2
GRLR,256.8
GRLR,247.56
GRLR,294.36
GRLR,268.08
GRLR,262.2
GRLR,265.8
GRLR,261.96
GRLR,298.56
GRLR,266.76
GRLR,285.12
GRLR,284.28
GRLR,271.92
GRLR,282.0
GRLR,249.48
GRLR,266.16
GRLR,297.96
GRLR,274.44
GRLR,262.68
GRLR,248.16
GRLR,251.64
GRLR,237.6
GRLR,225.6
GRLR,259.08
GRLR,281.28
GRLR,277.8
GRLR,239.76
GRLR,273.84
GRLR,257.4
GRLR,279.84
GRLR,280.2
GRLR,248.4
GRLR,239.28
GRLR,222.12
GRLR,260.16
GRLR,226.68
GRLR,249.72
GRLR,229.8
GRLR,247.08
GRLR,250.08
GRLR,259.92
GRLR,269.16
GRLR,251.64
GRLR,267.84
GRLR,280.68
GRLR,266.16
GRLR,288.12
GRLR,300.48
GRLR,279.0
GRLR,278.4
GRLR,269.4
GRLR,279.48
GRLR,290.28
GRLR,268.92
GRLR,264.24
GRLR,295.92
GRLR,270.96
GRLR,273.48
GRLR,276.0
GRLR,237.0
GRLR,277.2
GRLR,271.44
GRLR,272.4
GRLR,259.56
GRLR,243.24
GRLR,260.64
GRLR,272.88
GRLR,288.24
GRLR,277.32
GRLR,221.04
GRLR,256.2
GRLR,219.12
GRLR,283.2
GRLR,285.12
GRLR,282.96
GRLR,267.12
GRLR,280.44
GRLR,277.08
GRLR,288.48
GRLR,271.32
GRLR,257.52
GRLR,269.28
GRLR,269.76
GRLR,266.76
GRLR,287.28
GRLR,257.64
GRLR,247.32
GRLR,307.56
GRLR,295.8
GRLR,279.6
GRLR,302.4
GRLR,314.52
GRLR,295.44
GRLR,285.72
GRLR,286.92
GRLR,288.0
GRLR,292.56
GRLR,257.4
GRLR,263.64
GRLR,271.44
GRLR,275.4
GRLR,255.36
GRLR,280.32
GRLR,319.8
GRLR,254.64
GRLR,316.68
GRLR,253.56
GRLR,305.04
GRLR,300.24
GRLR,281.4
GRLR,300.12
GRLR,280.44
GRLR,302.76
GRLR,284.04
GRLR,259.68
GRLR,289.8
GRLR,297.6
GRLR,304.2
GRLR,294.12
GRLR,263.64
GRLR,283.56
GRLR,296.16
GRLR,260.52
GRLR,267.24
GRLR,289.68
GRLR,249.0
GRLR,288.24
GRLR,270.0
GRLR,259.56
GRLR,299.16
GRLR,263.4
GRLR,267.72
GRLR,282.0
GRLR,252.84
GRLR,301.08
GRLR,271.08
GRLR,279.72
GRLR,288.48
GRLR,288.84
GRLR,269.76
GRLR,302.64
GRLR,277.2
GRLR,300.0
GRLR,250.44
GRLR,272.76
GRLR,293.52
GRLR,260.64
GRLR,308.64
GRLR,285.24
GRLR,299.16
GRLR,276.12
GRLR,261.84
GRLR,261.72
GRLR,300.96
GRLR,306.0
GRLR,293.16
GRLR,296.76
GRLR,300.24
GRLR,265.2
GRLR,291.48
GRLR,247.32
GRLR,304.8
GRLR,290.76
GRLR,266.76
GRLR,273.0
GRLR,270.72
GRLR,245.52
GRLR,281.04
GRLR,264.96
GRLR,273.0
GRLR,275.04
GRLR,266.16
GRLR,267.72
GRLR,259.8
GRLR,269.88
GRLR,308.52
GRLR,228.84
GRLR,258.84
GRLR,289.56
GRLR,256.44
GRLR,269.28
GRLR,254.04
GRLR,254.64
GRLR,253.44
GRLR,252.0
GRLR,278.16
GRLR,263.76
GRLR,264.6
GRLR,246.0
GRLR,264.48
GRLR,258.6
GRLR,242.52
GRLR,270.72
GRLR,273.36
GRLR,251.04
GRLR,229.32
GRLR,269.52
GRLR,255.12
GRLR,250.8
GRLR,259.2
GRLR,271.32
GRLR,270.24
GRLR,258.24
GRLR,265.8
GRLR,246.48
GRLR,292.68
GRLR,263.4
GRLR,237.96
GRLR,270.96
GRLR,269.64
GRLR,230.16
GRLR,258.48
GRLR,240.24
GRLR,280.68
GRLR,256.2
GRLR,256.92
GRLR,285.72
GRLR,272.64
GRLR,261.6
GRLR,276.48
GRLR,261.96
GRLR,266.4
GRLR,254.04
GRLR,254.52
GRLR,265.44
GRLR,243.12
GRLR,275.4
GRLR,271.8
GRLR,263.4
GRLR,283.2
GRLR,259.92
GRLR,221.16
GRLR,266.4
GRLR,288.0
GRLR,253.2
GRLR,223.2
GRLR,277.08
GRLR,262.56
GRLR,242.52
GRLR,269.4
GRLR,263.04
GRLR,270.6
GRLR,274.92
GRLR,269.28
GRLR,264.48
GRLR,264.48
GRLR,267.48
GRLR,243.36
GRLR,265.56
GRLR,255.36
GRLR,274.44
GRLR,261.72
GRLR,263.64
GRLR,253.8
GRLR,241.2
GRLR,270.12
GRLR,253.8
GRLR,269.52
GRLR,264.72
GRLR,249.36
GRLR,262.44
GRLR,292.56
GRLR,264.96
GRLR,282.96
GRLR,263.16
GRLR,281.04
GRLR,244.08
GRLR,278.88
GRLR,268.44
GRLR,268.32
GRLR,241.56
GRLR,278.64
GRLR,312.36
GRLR,262.44
GRLR,278.16
GRLR,306.96
GRLR,271.08
GRLR,267.72
GRLR,290.52
GRLR,312.6
GRLR,269.4
GRLR,263.52
GRLR,268.2
GRLR,258.48
GRLR,293.28
GRLR,291.48
GRLR,290.64
GRLR,284.52
GRLR,265.32
GRLR,287.04
GRLR,272.28
GRLR,277.68
GRLR,247.32
GRLR,291.72
GRLR,290.64
GRLR,242.52
GRLR,244.56
GRLR,268.44
GRLR,286.56
GRLR,278.88
GRLR,294.6
GRLR,298.92
GRLR,266.76
GRLR,283.56
GRLR,233.28
GRLR,276.0
GRLR,293.52
GRLR,267.96
GRLR,289.8
GRLR,291.0
GRLR,290.04
GRLR,275.52
GRLR,266.04
GRLR,252.72
GRLR,291.72
GRLR,281.04
GRLR,251.04
GRLR,296.76
GRLR,245.28
GRLR,298.32
GRLR,255.6
GRLR,256.68
GRLR,275.64
GRLR,272.88
GRLR,305.16
GRLR,285.48
GRLR,278.16
GRLR,265.08
GRLR,280.08
GRLR,275.16
GRLR,278.04
GRLR,253.68
GRLR,227.16
GRLR,300.96
GRLR,271.44
GRLR,271.92
GRLR,256.32
GRLR,287.4
GRLR,318.6
GRLR,299.88
GRLR,267.24
GRLR,277.08
GRLR,281.52
GRLR,275.88
GRLR,297.84
GRLR,278.88
GRLR,284.88
GRLR,236.28
GRLR,295.32
GRLR,288.72
GRLR,274.32
GRLR,263.28
GRLR,257.16
GRLR,264.84
GRLR,283.2
GRLR,292.68
GRLR,258.96
GRLR,281.16
GRLR,288.48
GRLR,273.48
GRLR,260.28
GRLR,258.12
GRLR,276.96
GRLR,291.12
GRLR,303.24
GRLR,293.52
GRLR,295.32
GRLR,295.08
GRLR,266.4
GRLR,275.76
GRLR,299.52
GRLR,261.24
GRLR,294.36
GRLR,335.04
GRLR,271.08
GRLR,295.32
GRLR,288.72
GRLR,300.48
GRLR,282.48
GRLR,314.64
GRLR,276.84
GRLR,304.56
GRLR,292.92
GRLR,305.4
GRLR,316.8
GRLR,276.24
GRLR,291.72
GRLR,281.76
GRLR,256.92
GRLR,249.0
GRLR,274.2
GRLR,255.48
GRLR,311.28
GRLR,306.48
GRLR,270.96
GRLR,286.56
GRLR,277.08
GRLR,291.0
GRLR,306.24
GRLR,287.04
GRLR,299.52
GRLR,236.76
GRLR,277.2
GRLR,304.92
GRLR,250.08
GRLR,313.56
GRLR,285.6
GRLR,274.68
GRLR,323.4
GRLR,291.24
GRLR,272.28
GRLR,344.52
GRLR,287.52
GRLR,273.0
GRLR,266.28
GRLR,295.08
GRLR,279.48
GRLR,293.52
GRLR,267.84
GRLR,243.24
GRLR,282.24
GRLR,293.52
GRLR,295.68
GRLR,308.88
GRLR,280.8
GRLR,273.84
GRLR,301.56
GRLR,286.08
GRLR,270.0
GRLR,294.36
GRLR,285.0
GRLR,318.6
GRLR,297.6
GRLR,260.28
GRLR,291.0
GRLR,285.48
GRLR,278.28
GRLR,299.52
GRLR,278.28
GRLR,320.64
GRLR,302.88
GRLR,267.0
GRLR,279.36
GRLR,297.6
GRLR,282.72
GRLR,301.2
GRLR,308.64
GRLR,307.2
GRLR,281.16
GRLR,291.84
GRLR,257.76
GRLR,294.0
GRLR,305.76
GRLR,303.24
GRLR,256.8
GRLR,305.04
GRLR,304.08
GRLR,313.44
GRLR,273.84
GRLR,282.84
GRLR,294.48
GRLR,312.72
GRLR,304.32
GRLR,286.2
GRLR,268.56
GRLR,287.16
GRLR,266.52
GRLR,276.12
GRLR,330.24
GRLR,319.68
GRLR,264.0
STSD,163.2
STSD,234.72
STSD,192.72
STSD,219.36
STSD,247.8
STSD,216.72
STSD,212.76
STSD,187.32
STSD,231.36
STSD,232.8
STSD,225.96
STSD,227.76
STSD,209.64
STSD,198.72
STSD,225.48
STSD,193.08
STSD,210.84
STSD,212.16
STSD,205.32
STSD,268.8
STSD,238.44
STSD,210.36
STSD,217.44
STSD,230.28
STSD,214.68
STSD,258.72
STSD,251.16
STSD,182.52
STSD,234.24
STSD,203.28
STSD,242.4
STSD,234.0
STSD,200.28
STSD,240.6
STSD,229.56
STSD,235.92
STSD,190.92
STSD,201.84
STSD,234.0
STSD,227.4
STSD,237.12
STSD,205.92
STSD,236.76
STSD,197.52
STSD,216.96
STSD,168.48
STSD,238.56
STSD,232.2
STSD,195.36
STSD,202.32
STSD,219.72
STSD,190.92
STSD,175.8
STSD,180.0
STSD,218.04
STSD,213.72
STSD,199.44
STSD,216.0
STSD,221.4
STSD,224.28
STSD,206.52
STSD,238.68
STSD,204.12
STSD,228.12
STSD,258.48
STSD,265.92
STSD,214.2
STSD,237.24
STSD,197.04
STSD,217.92
STSD,209.04
STSD,235.68
STSD,212.52
STSD,204.72
STSD,239.04
STSD,222.48
STSD,217.8
STSD,227.4
STSD,216.96
STSD,213.6
STSD,207.72
STSD,183.36
STSD,226.8
STSD,213.0
STSD,225.12
STSD,217.2
STSD,212.04
STSD,236.88
STSD,248.4
STSD,192.84
STSD,242.88
STSD,226.68
STSD,221.4
STSD,211.32
STSD,219.24
STSD,198.96
STSD,231.24
STSD,246.0
STSD,183.0
STSD,226.2
STSD,141.96
STSD,184.44
STSD,209.76
STSD,172.8
STSD,180.6
STSD,166.8
STSD,202.08
STSD,204.24
STSD,170.28
STSD,196.68
STSD,211.2
STSD,191.16
STSD,235.32
